Suburb,Address,Rooms,Type,Price,Seller,Date,Distance,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Region
Essendon West,36 Emerald St,5,h,2200000,Nelson,2017-07-01,7.5,5.0,3.0,2.0,607.0,291.0,2016.0,Western Metropolitan
Fitzroy North,108 Michael St,2,h,1350000,Nelson,2017-07-01,3.6,2.0,1.0,1.0,184.0,79.0,1900.0,Northern Metropolitan
Fitzroy North,222 Rae St,3,h,1852000,Jellis,2017-07-01,3.6,3.0,2.0,1.0,138.0,125.0,1900.0,Northern Metropolitan
Frankston North,17 Windoo St,3,h,611000,Ray,2017-07-01,36.9,3.0,2.0,1.0,691.0,109.0,1960.0,Eastern Victoria
Frankston South,14 Poinciana St,3,h,755000,hockingstuart,2017-07-01,38.0,3.0,1.0,2.0,786.0,174.0,1960.0,South-Eastern Metropolitan
Gisborne,3 Sansom St,4,h,521000,Raine,2017-07-01,45.9,4.0,2.0,2.0,978.0,144.0,1980.0,Northern Victoria
Hampton East,1/23 Charming St,3,h,1140000,McGrath,2017-07-01,13.8,3.0,1.0,2.0,1469.0,204.0,0.0,Southern Metropolitan
Hawthorn,63 Liddiard St,4,h,2900000,Jellis,2017-07-01,5.3,4.0,1.0,3.0,636.0,156.0,1890.0,Southern Metropolitan
Healesville,15A Westmount Rd,3,h,650000,McGrath,2017-07-01,45.2,3.0,2.0,4.0,724.0,156.6,2009.0,Northern Victoria
Heidelberg West,1 Bardia St,3,h,726500,William,2017-07-01,8.8,3.0,1.0,0.0,593.0,95.0,1950.0,Eastern Metropolitan
Hillside,3 Sage Cl,5,h,650500,YPA,2017-07-01,18.0,5.0,2.0,2.0,615.0,213.0,2007.0,Western Metropolitan
Huntingdale,9/220 Huntingdale Rd,3,h,750000,Ray,2017-07-01,12.3,3.0,2.0,2.0,321.0,87.0,2005.0,Southern Metropolitan
Jacana,34 Bliburg St,4,h,650000,YPA,2017-07-01,14.0,4.0,1.0,1.0,692.0,181.0,1960.0,Northern Metropolitan
Keilor Downs,3 Medina Rd,3,h,735000,Brad,2017-07-01,15.5,3.0,2.0,2.0,749.0,180.0,1979.0,Western Metropolitan
Keysborough,33 Turramurra Dr,4,h,761000,Barry,2017-07-01,25.2,4.0,1.0,2.0,680.0,170.0,1970.0,South-Eastern Metropolitan
Kings Park,12 Tanglewood St,3,h,530000,YPA,2017-07-01,14.0,3.0,1.0,1.0,532.0,112.0,1975.0,Western Metropolitan
Lalor,11 Benaroon Dr,4,h,750000,Ray,2017-07-01,16.3,4.0,2.0,4.0,544.0,205.0,2008.0,Northern Metropolitan
Melton,38 Gretel Gr,4,h,320000,Raine,2017-07-01,31.7,4.0,2.0,1.0,547.0,200.0,1986.0,Western Victoria
Melton,21 Sandra St,3,h,480000,PRDNationwide,2017-07-01,31.7,3.0,1.0,2.0,900.0,100.0,1980.0,Western Victoria
Mernda,26 Coppice St,4,h,670000,Harcourts,2017-07-01,25.9,4.0,2.0,2.0,512.0,221.0,2012.0,Northern Metropolitan
Mitcham,29 Fuller St,3,h,950000,Noel,2017-07-01,17.2,3.0,1.0,2.0,608.0,138.0,1975.0,Eastern Metropolitan
Montmorency,349 Main Rd,3,h,655000,Ray,2017-07-01,16.2,3.0,2.0,3.0,382.0,128.0,1970.0,Eastern Metropolitan
Mount Waverley,12 Holskamp St,3,h,1205000,McGrath,2017-07-01,14.2,3.0,2.0,2.0,402.0,143.0,1960.0,Eastern Metropolitan
Mount Waverley,2 Merton Cl,3,h,1385000,Ray,2017-07-01,14.2,3.0,1.0,2.0,807.0,167.0,1970.0,Eastern Metropolitan
Mount Waverley,24 Sunnyside Rd,3,h,2000000,Fletchers,2017-07-01,14.2,3.0,1.0,2.0,1028.0,181.0,1965.0,Eastern Metropolitan
Newport,2A Gordon St,2,h,710000,Williams,2017-07-01,6.2,2.0,1.0,2.0,120.0,121.0,2011.0,Western Metropolitan
North Melbourne,187 Errol St,2,h,962000,Alexkarbon,2017-07-01,1.8,2.0,1.0,0.0,91.0,2.0,0.0,Northern Metropolitan
Nunawading,31 Olwen St,4,h,1100000,Fletchers,2017-07-01,15.4,4.0,2.0,3.0,596.0,136.0,1975.0,Eastern Metropolitan
Pascoe Vale,5 Fleming Gr,5,h,1501000,Jellis,2017-07-01,8.5,5.0,3.0,3.0,681.0,263.0,1960.0,Northern Metropolitan
Pascoe Vale,1 Virginia St,4,h,780000,Brad,2017-07-01,8.5,4.0,2.0,3.0,555.0,128.0,1950.0,Northern Metropolitan
Point Cook,23 Bevan Ct,5,h,660000,Reliance,2017-07-01,14.7,5.0,2.0,2.0,571.0,227.6,2011.0,Western Metropolitan
Port Melbourne,107 Stokes St,4,h,2450000,Lucas,2017-07-01,3.5,4.0,3.0,2.0,210.0,210.0,2010.0,Southern Metropolitan
Reservoir,111 Boldrewood Pde,3,h,840000,RW,2017-07-01,12.0,3.0,1.0,4.0,614.0,120.0,1960.0,Northern Metropolitan
Rowville,11 Jindalee Cl,5,h,870000,Harcourts,2017-07-01,23.5,5.0,2.0,2.0,733.0,217.0,1986.0,South-Eastern Metropolitan
Seddon,57 Charles St,2,h,850000,Village,2017-07-01,5.1,2.0,1.0,1.0,152.0,91.0,1910.0,Western Metropolitan
South Morang,15 Ferncroft Dr,4,h,600000,Millership,2017-07-01,20.5,4.0,2.0,2.0,505.0,222.0,2009.0,Northern Metropolitan
Springvale,24 Garnsworthy St,3,h,752500,iSell,2017-07-01,20.8,3.0,1.0,2.0,623.0,99.0,1950.0,South-Eastern Metropolitan
St Albans,12 Altyre Ct,3,h,565000,Bells,2017-07-01,14.0,3.0,1.0,2.0,614.0,110.0,1975.0,Western Metropolitan
St Albans,9 Gray Ct,3,h,610000,YPA,2017-07-01,14.0,3.0,1.0,2.0,563.0,171.0,1989.0,Western Metropolitan
Sunbury,11 Bannermann St,4,h,580000,Raine,2017-07-01,31.7,4.0,2.0,2.0,613.0,221.0,2011.0,Western Metropolitan
Sunbury,60 Heysen Dr,3,h,420000,Raine,2017-07-01,31.7,3.0,1.0,2.0,466.0,101.0,1985.0,Western Metropolitan
Surrey Hills,1093 Riversdale Rd,3,h,2100000,Jellis,2017-07-01,10.2,3.0,1.0,9.0,841.0,124.0,1960.0,Southern Metropolitan
Tarneit,2 Skylark Ct,3,h,526000,Purplebricks,2017-07-01,18.4,3.0,2.0,2.0,407.0,146.0,2010.0,Western Metropolitan
Taylors Hill,3 Highlander Ct,4,h,605500,YPA,2017-07-01,18.0,4.0,2.0,2.0,724.0,193.0,2002.0,Western Metropolitan
Templestowe Lower,30 John St,5,h,1705000,hockingstuart,2017-07-01,12.4,5.0,4.0,2.0,968.0,353.0,1970.0,Eastern Metropolitan
Thornbury,329 Gillies St,4,h,2070000,Jellis,2017-07-01,7.0,4.0,3.0,2.0,530.0,251.0,2016.0,Northern Metropolitan
Viewbank,34 Toumlin Gr,3,h,905000,Miles,2017-07-01,8.9,3.0,2.0,2.0,331.0,166.0,2001.0,Eastern Metropolitan
Werribee,22 Kramer St,3,h,510000,Ray,2017-07-01,14.7,3.0,2.0,2.0,658.0,125.0,1984.0,Western Metropolitan
West Footscray,15 Alberta St,3,h,845000,Jas,2017-07-01,6.4,3.0,1.0,2.0,422.0,109.0,1950.0,Western Metropolitan
Williams Landing,89 Sayers Rd,4,h,510000,Ray,2017-07-01,17.6,4.0,2.0,2.0,443.0,443.0,0.0,Western Metropolitan
Wollert,20 Vanin St,4,h,525000,Harcourts,2017-07-01,25.5,4.0,2.0,2.0,415.0,167.13,0.0,Northern Metropolitan
Wyndham Vale,5 Dakara Ct,3,h,480000,hockingstuart,2017-07-01,27.2,3.0,1.0,2.0,743.0,110.0,1990.0,Western Metropolitan
Yarraville,67 Hawkhurst St,3,h,1115000,Village,2017-07-01,6.3,3.0,1.0,2.0,446.0,115.0,0.0,Western Metropolitan
Albert Park,21 Greig St,3,h,2500000,Greg,2017-06-03,3.0,3.0,2.0,1.0,165.0,148.5,1890.0,Southern Metropolitan
Albion,3 Clairmont St,3,h,787000,hockingstuart,2017-06-03,10.5,3.0,1.0,3.0,716.0,111.0,1955.0,Western Metropolitan
Alphington,5 Ross St,4,h,2220000,Kay,2017-06-03,5.7,4.0,2.0,3.0,580.0,184.0,1930.0,Northern Metropolitan
Armadale,20 Cambridge St,3,h,2385000,Marshall,2017-06-03,6.3,3.0,1.0,0.0,256.0,130.0,1910.0,Southern Metropolitan
Ascot Vale,27 Hurtle St,3,h,1500000,Biggin,2017-06-03,4.3,3.0,3.0,1.0,382.0,218.0,2008.0,Western Metropolitan
Ashburton,20 Ward St,4,h,2405000,Jellis,2017-06-03,10.2,4.0,2.0,2.0,604.0,125.0,1930.0,Southern Metropolitan
Balwyn North,20 Hedderwick St,5,h,3100000,hockingstuart,2017-06-03,9.7,5.0,3.0,2.0,616.0,355.0,0.0,Southern Metropolitan
Bayswater,32 Kumala Rd,5,h,930000,Noel,2017-06-03,23.2,5.0,2.0,2.0,992.0,198.0,1970.0,Eastern Metropolitan
Bayswater,17 Orange Gr,3,h,700000,Biggin,2017-06-03,23.2,3.0,2.0,1.0,509.0,140.0,1980.0,Eastern Metropolitan
Beaumaris,71 Oak St,2,h,1470000,Hodges,2017-06-03,17.3,2.0,1.0,4.0,633.0,116.0,1960.0,Southern Metropolitan
Bentleigh East,872 Centre Rd,3,h,1185000,McGrath,2017-06-03,13.8,3.0,2.0,2.0,644.0,145.0,0.0,Southern Metropolitan
Bentleigh East,38 Malane St,4,h,1620000,hockingstuart,2017-06-03,13.8,4.0,2.0,2.0,426.0,255.0,2014.0,Southern Metropolitan
Bentleigh East,23 Manuka St,4,h,1580000,Buxton,2017-06-03,13.8,4.0,2.0,2.0,604.0,175.0,1950.0,Southern Metropolitan
Bentleigh East,20 Northam Rd,3,h,1315000,Buxton,2017-06-03,13.8,3.0,1.0,2.0,617.0,353.0,0.0,Southern Metropolitan
Blackburn,48 Elder St,4,h,1695000,Jellis,2017-06-03,13.4,4.0,3.0,4.0,696.0,215.0,1950.0,Eastern Metropolitan
Bonbeach,1/23 Bondi Rd,3,h,836000,Ray,2017-06-03,27.0,3.0,2.0,2.0,407.0,134.0,1970.0,South-Eastern Metropolitan
Boronia,12 Briar St,4,h,780000,Appleby,2017-06-03,25.0,4.0,2.0,2.0,820.0,180.0,1975.0,Eastern Metropolitan
Boronia,27 Helene Ct,4,h,783000,Barry,2017-06-03,25.0,4.0,1.0,3.0,730.0,153.0,1975.0,Eastern Metropolitan
Brighton,65A Durrant St,3,h,1175000,Biggin,2017-06-03,10.5,3.0,1.0,3.0,284.0,120.0,1970.0,Southern Metropolitan
Brighton,101 Male St,3,h,1935000,RT,2017-06-03,10.5,3.0,2.0,1.0,385.0,161.0,1940.0,Southern Metropolitan
Brighton East,3 Bown Ct,5,h,2000000,Hodges,2017-06-03,10.3,5.0,3.0,2.0,645.0,249.0,1990.0,Southern Metropolitan
Brunswick,326 Barkly St,3,h,1435000,Nelson,2017-06-03,5.2,3.0,2.0,0.0,251.0,108.0,1890.0,Northern Metropolitan
Brunswick,369 Barkly St,2,h,1315000,Nelson,2017-06-03,5.2,2.0,1.0,1.0,234.0,106.0,1910.0,Northern Metropolitan
Brunswick,18 Boase St,2,h,700000,Nelson,2017-06-03,5.2,2.0,1.0,1.0,61.0,112.0,2007.0,Northern Metropolitan
Brunswick,34A Downs St,2,h,920000,Nelson,2017-06-03,5.2,2.0,1.0,1.0,240.0,109.0,1995.0,Northern Metropolitan
Brunswick,102 Mitchell St,4,h,1400000,Woodards,2017-06-03,5.2,4.0,1.0,2.0,678.0,177.0,1900.0,Northern Metropolitan
Brunswick East,271 Edward St,2,h,1105000,Nelson,2017-06-03,4.0,2.0,1.0,2.0,173.0,79.0,1890.0,Northern Metropolitan
Burwood East,18 Hale Ct,4,h,1032000,Barry,2017-06-03,14.7,4.0,2.0,2.0,599.0,120.0,1960.0,Eastern Metropolitan
Cairnlea,2 Woodsdale Ct,4,h,821000,Sweeney,2017-06-03,14.8,4.0,2.0,2.0,638.0,270.18,2009.0,Western Metropolitan
Carnegie,135 Leila Rd,3,h,1570000,hockingstuart,2017-06-03,10.1,3.0,2.0,2.0,602.0,180.0,1970.0,Southern Metropolitan
Carnegie,163 Oakleigh Rd,3,h,1435000,Gary,2017-06-03,10.1,3.0,2.0,2.0,430.0,161.0,1938.0,Southern Metropolitan
Caroline Springs,6 Alma La,3,h,600000,Barry,2017-06-03,14.8,3.0,1.0,3.0,406.0,196.0,2005.0,Western Metropolitan
Carrum,3 Walkers Rd,4,h,845000,Buxton,2017-06-03,31.2,4.0,2.0,2.0,633.0,134.0,1930.0,South-Eastern Metropolitan
Chadstone,3/3 Inga Ct,2,h,674000,Buxton,2017-06-03,11.7,2.0,1.0,1.0,218.0,94.0,1980.0,Southern Metropolitan
Chelsea,30 Mulkarra Dr,3,h,840000,Ray,2017-06-03,27.0,3.0,2.0,2.0,534.0,126.0,1975.0,South-Eastern Metropolitan
Cheltenham,19 Shipston Rd,3,h,1240000,O'Brien,2017-06-03,17.9,3.0,1.0,4.0,605.0,130.0,1960.0,Southern Metropolitan
Clayton,18 Renver Rd,3,h,1300000,Buxton,2017-06-03,16.7,3.0,1.0,2.0,725.0,119.0,1970.0,South-Eastern Metropolitan
Coburg,44 Saunders St,3,h,1600000,Raine,2017-06-03,6.7,3.0,2.0,2.0,737.0,169.0,1930.0,Northern Metropolitan
Coburg North,4 Blanche Ct,3,h,690000,Brad,2017-06-03,6.7,3.0,1.0,2.0,479.0,115.0,1980.0,Northern Metropolitan
Coburg North,7 Danthonia St,4,h,850000,Nelson,2017-06-03,6.7,4.0,2.0,2.0,300.0,157.9351,0.0,Northern Metropolitan
Collingwood,24 Mater St,2,h,1025000,Jellis,2017-06-03,2.0,3.0,2.0,1.0,108.0,162.0,2005.0,Northern Metropolitan
Craigieburn,195 Newbury Bvd,4,h,667000,Ray,2017-06-03,20.6,4.0,2.0,2.0,480.0,214.0,2012.0,Northern Metropolitan
Dandenong,8 Trende St,3,h,678000,Ray,2017-06-03,24.7,3.0,1.0,2.0,624.0,150.0,1970.0,South-Eastern Metropolitan
Dandenong North,7 Fletcher Rd,3,h,595000,C21,2017-06-03,24.7,3.0,1.0,1.0,530.0,128.0,1970.0,South-Eastern Metropolitan
Dingley Village,138 Howard Rd,3,h,816000,Buxton,2017-06-03,22.2,3.0,2.0,2.0,533.0,122.0,1980.0,South-Eastern Metropolitan
Doncaster,33 Clay Dr,4,h,2600000,Barry,2017-06-03,12.4,4.0,4.0,2.0,1072.0,328.0,1960.0,Eastern Metropolitan
Doncaster,21 Hampshire Rd,3,h,1360000,Woodards,2017-06-03,12.4,3.0,1.0,2.0,647.0,127.0,1965.0,Eastern Metropolitan
Doncaster,34 Henry St,5,h,1600000,Barry,2017-06-03,12.4,5.0,2.0,2.0,757.0,335.0,1980.0,Eastern Metropolitan
Doncaster East,11 Huntingfield Dr,4,h,1662000,Jellis,2017-06-03,14.3,4.0,2.0,2.0,785.0,199.0,1980.0,Eastern Metropolitan
Doveton,24 Betula St,3,h,545000,O'Brien,2017-06-03,28.8,3.0,1.0,1.0,700.0,113.0,1960.0,South-Eastern Metropolitan
Epping,11 Grimwade Ct,3,h,540000,R&H,2017-06-03,19.6,3.0,1.0,4.0,699.0,118.0,1988.0,Northern Metropolitan
Epping,6 Letchworth Pl,3,h,620000,Harcourts,2017-06-03,19.6,3.0,1.0,2.0,606.0,120.0,1975.0,Northern Metropolitan
Essendon,24 Butler St,3,h,1025000,Nelson,2017-06-03,7.5,3.0,2.0,2.0,203.0,156.0,2016.0,Western Metropolitan
Essendon,27 Miller St,3,h,1320000,Rendina,2017-06-03,7.5,3.0,2.0,1.0,276.0,149.0,1910.0,Western Metropolitan
Essendon,35 Washington St,5,h,2210000,Brad,2017-06-03,7.5,5.0,3.0,2.0,590.0,223.0,1880.0,Western Metropolitan
Fawkner,108 Argyle St,3,h,700000,Nelson,2017-06-03,13.1,3.0,2.0,2.0,400.0,146.0,1960.0,Northern Metropolitan
Fawkner,42 Denys St,3,h,712000,Ray,2017-06-03,13.1,3.0,1.0,2.0,603.0,94.3,1960.0,Northern Metropolitan
Fawkner,16 Lynch Rd,3,h,775000,hockingstuart,2017-06-03,13.1,3.0,1.0,2.0,621.0,141.0,1960.0,Northern Metropolitan
Frankston,24 Victoria Pde,3,h,700000,O'Brien,2017-06-03,38.0,3.0,1.0,2.0,593.0,102.0,1960.0,South-Eastern Metropolitan
Frankston North,1 Monterey Bvd,3,h,452000,Ray,2017-06-03,36.9,3.0,1.0,0.0,624.0,114.0,1962.0,Eastern Victoria
Glen Iris,9 Summerhill Rd,3,h,1890000,J,2017-06-03,7.3,3.0,1.0,2.0,554.0,169.0,1925.0,Southern Metropolitan
Glen Waverley,91 Orchard St,4,h,1750000,Harcourts,2017-06-03,16.7,4.0,1.0,2.0,655.0,161.0,1970.0,Eastern Metropolitan
Glenroy,16 Heather Ct,3,h,695000,Purplebricks,2017-06-03,11.2,3.0,1.0,2.0,649.0,95.0,1955.0,Northern Metropolitan
Greensborough,5 Cam St,3,h,817000,Ray,2017-06-03,16.1,3.0,2.0,1.0,610.0,21.0,1970.0,Northern Metropolitan
Greenvale,1 Chester Cl,3,h,680000,Barry,2017-06-03,20.4,3.0,2.0,1.0,650.0,204.0,1990.0,Northern Metropolitan
Greenvale,7 Murray Ct,5,h,1170000,Barry,2017-06-03,20.4,5.0,3.0,5.0,1750.0,310.0,1990.0,Northern Metropolitan
Greenvale,23 Wallace Dr,5,h,830000,RW,2017-06-03,20.4,5.0,4.0,5.0,602.0,264.0,2001.0,Northern Metropolitan
Hadfield,20 Lockley St,3,h,827000,Brad,2017-06-03,11.2,3.0,1.0,2.0,676.0,113.0,1960.0,Northern Metropolitan
Hawthorn,17 Fairview St,5,h,5510000,RT,2017-06-03,5.3,5.0,2.0,5.0,820.0,300.0,1971.0,Southern Metropolitan
Hawthorn,49 Grove Rd,4,h,3335000,Kay,2017-06-03,5.3,4.0,2.0,2.0,371.0,276.0,1890.0,Southern Metropolitan
Hawthorn East,22 Caroline St,3,h,1875000,Jellis,2017-06-03,6.2,3.0,2.0,1.0,282.0,141.0,1890.0,Southern Metropolitan
Hawthorn East,2 Fairmount Rd,4,h,2320000,RT,2017-06-03,6.2,4.0,2.0,2.0,528.0,199.0,1980.0,Southern Metropolitan
Heidelberg Heights,79 Bamfield Rd,3,h,885000,Miles,2017-06-03,8.8,3.0,1.0,1.0,592.0,125.0,1960.0,Eastern Metropolitan
Hillside,4 Whitmore Pl,3,h,485000,Brad,2017-06-03,18.0,3.0,2.0,1.0,453.0,153.0,1997.0,Western Metropolitan
Hoppers Crossing,22 Strang St,3,h,555500,hockingstuart,2017-06-03,18.4,3.0,2.0,1.0,557.0,136.0,1971.0,Western Metropolitan
Ivanhoe,1/12 Thoresby Gr,3,h,1300000,Nelson,2017-06-03,7.8,3.0,2.0,2.0,334.0,128.0,2005.0,Eastern Metropolitan
Ivanhoe East,6 Oakdene Pl,3,h,2525000,Miles,2017-06-03,7.8,3.0,2.0,1.0,805.0,261.0,1930.0,Eastern Metropolitan
Keilor Park,610 Fullarton Rd,3,h,670000,Nelson,2017-06-03,10.4,3.0,1.0,2.0,647.0,126.0,1975.0,Western Metropolitan
Kensington,53 Rankins Rd,2,h,990000,Nelson,2017-06-03,3.4,2.0,1.0,0.0,165.0,105.7,1930.0,Northern Metropolitan
Kew East,11 Arden Ct,4,h,2162000,Jellis,2017-06-03,7.3,4.0,2.0,3.0,794.0,192.0,1950.0,Southern Metropolitan
Kew East,7 Riverside Dr,3,h,2260000,Jellis,2017-06-03,7.3,3.0,2.0,4.0,753.0,280.0,1937.0,Southern Metropolitan
Keysborough,2 Eildon Dr,4,h,745000,C21,2017-06-03,25.2,4.0,2.0,1.0,624.0,159.0,1969.0,South-Eastern Metropolitan
Kingsbury,101 The Fairway,4,h,800001,Purplebricks,2017-06-03,12.1,4.0,1.0,2.0,467.0,120.0,1970.0,Northern Metropolitan
Lalor,4 Casey Dr,3,h,521000,Ray,2017-06-03,16.3,3.0,1.0,2.0,589.0,100.0,1975.0,Northern Metropolitan
Malvern East,51 Tooronga Rd,3,h,1780000,Marshall,2017-06-03,8.4,3.0,2.0,2.0,580.0,146.0,1930.0,Southern Metropolitan
Maribyrnong,11 Maireana St,4,h,1085000,Biggin,2017-06-03,4.3,4.0,2.0,2.0,238.0,221.3,2007.0,Western Metropolitan
Melton,1 Irving Rd,4,h,400000,YPA,2017-06-03,31.7,4.0,2.0,2.0,643.0,30.0,0.0,Western Victoria
Melton South,1 Tamar Dr,4,h,355000,Raine,2017-06-03,29.8,4.0,2.0,1.0,766.0,147.0,1980.0,Western Victoria
Melton West,2 Fairbank Pl,5,h,355000,Raine,2017-06-03,31.7,5.0,2.0,2.0,666.0,156.0,1976.0,Northern Victoria
Mentone,70 Voltri St,3,h,885000,hockingstuart,2017-06-03,20.0,3.0,1.0,2.0,530.0,129.0,1980.0,South-Eastern Metropolitan
Middle Park,67 McGregor St,3,h,2010000,Cayzer,2017-06-03,3.0,3.0,1.0,0.0,207.0,128.0,1890.0,Southern Metropolitan
Middle Park,204 Page St,6,h,5600000,Marshall,2017-06-03,3.0,6.0,4.0,2.0,472.0,328.0,1915.0,Southern Metropolitan
Mill Park,4 Carlita Cl,4,h,732000,Harcourts,2017-06-03,17.9,3.0,2.0,1.0,808.0,184.0,1980.0,Northern Metropolitan
Mill Park,7 Eaglet Ct,4,h,720000,Harcourts,2017-06-03,17.9,4.0,2.0,3.0,649.0,158.0,1985.0,Northern Metropolitan
Mill Park,6 Parklea Ct,3,h,556500,LJ,2017-06-03,17.9,3.0,1.0,2.0,526.0,113.2,1985.0,Northern Metropolitan
Moonee Ponds,36 Aberfeldie St,3,h,1850000,McDonald,2017-06-03,6.2,3.0,2.0,2.0,596.0,203.0,1950.0,Western Metropolitan
Moonee Ponds,26 Scotia St,2,h,760000,Barry,2017-06-03,6.2,2.0,1.0,0.0,251.0,110.0,1980.0,Western Metropolitan
Mooroolbark,188 Cardigan Rd,5,h,872000,Max,2017-06-03,26.5,5.0,2.0,2.0,1254.0,186.75,1980.0,Eastern Victoria
Mooroolbark,32 Churchill Dr,3,h,730000,Fletchers,2017-06-03,26.5,3.0,2.0,2.0,947.0,104.0,1978.0,Eastern Victoria
Niddrie,61 Nolan St,4,h,1337000,Barry,2017-06-03,10.4,4.0,2.0,2.0,650.0,254.0,1955.0,Western Metropolitan
North Melbourne,22 Melrose St,2,h,970000,JMRE,2017-06-03,1.8,2.0,1.0,0.0,102.0,66.0,1900.0,Northern Metropolitan
Oak Park,24 Vincent St,4,h,1138000,Nelson,2017-06-03,11.2,4.0,2.0,2.0,697.0,189.0,1960.0,Northern Metropolitan
Oakleigh East,41 Clayton Rd,2,h,1114000,Ray,2017-06-03,12.3,2.0,1.0,1.0,703.0,90.0,1960.0,Southern Metropolitan
Oakleigh South,5 Ellesmere St,4,h,1120000,Buxton,2017-06-03,15.5,4.0,2.0,2.0,564.0,161.0,1975.0,South-Eastern Metropolitan
Parkdale,22 Booth St,3,h,1315000,Buxton,2017-06-03,21.5,3.0,2.0,2.0,627.0,197.0,1950.0,South-Eastern Metropolitan
Prahran,37 Charles St,3,h,1400000,Jellis,2017-06-03,4.6,3.0,2.0,0.0,145.0,138.0,1880.0,Southern Metropolitan
Preston,1 Bellarine St,5,h,1400000,hockingstuart,2017-06-03,8.4,5.0,2.0,2.0,558.0,217.0,1925.0,Northern Metropolitan
Preston,121 Murray Rd,4,h,830000,Love,2017-06-03,8.4,4.0,1.0,2.0,540.0,540.0,1965.0,Northern Metropolitan
Preston,145 Murray Rd,3,h,881000,Love,2017-06-03,8.4,3.0,1.0,2.0,470.0,115.0,1930.0,Northern Metropolitan
Preston,202 Raglan St,3,h,945000,McGrath,2017-06-03,8.4,3.0,1.0,2.0,349.0,120.0,1940.0,Northern Metropolitan
Preston,8 Scotia St,3,h,1210000,Nelson,2017-06-03,8.4,3.0,2.0,2.0,515.0,126.0,1920.0,Northern Metropolitan
Preston,42 Tyler St,3,h,725000,Barry,2017-06-03,8.4,3.0,1.0,2.0,590.0,94.0,1950.0,Northern Metropolitan
Preston,39 William St,3,h,972500,Nelson,2017-06-03,8.4,3.0,1.0,1.0,448.0,103.0,1930.0,Northern Metropolitan
Preston,26A Young St,3,h,955000,Nelson,2017-06-03,8.4,3.0,1.0,1.0,263.0,123.0,2000.0,Northern Metropolitan
Princes Hill,109 McIlwraith St,3,h,1900000,Nelson,2017-06-03,3.5,3.0,1.0,0.0,204.0,194.0,1910.0,Northern Metropolitan
Reservoir,76 Powell St,3,h,857700,hockingstuart,2017-06-03,12.0,3.0,1.0,1.0,325.0,116.0,1930.0,Northern Metropolitan
Ringwood East,8 Marwarra St,4,h,910000,Fletchers,2017-06-03,21.3,4.0,1.0,2.0,669.0,179.0,1965.0,Eastern Metropolitan
Ringwood East,6 Victoria St,4,h,1200000,Real,2017-06-03,21.3,4.0,1.0,1.0,833.0,151.0,1960.0,Eastern Metropolitan
Roxburgh Park,12 Simmonds Pl,3,h,425000,Ray,2017-06-03,20.6,3.0,2.0,2.0,255.0,141.0,1996.0,Northern Metropolitan
Sandringham,34 Brighton St,3,h,1710000,Buxton,2017-06-03,15.2,3.0,2.0,0.0,398.0,150.0,1920.0,Southern Metropolitan
Seabrook,21 Catherine Rd,3,h,515000,LJ,2017-06-03,15.5,3.0,1.0,2.0,531.0,98.0,1985.0,Western Metropolitan
Seaford,43 Galway St,3,h,540000,Harcourts,2017-06-03,35.4,3.0,1.0,2.0,648.0,96.0,1960.0,South-Eastern Metropolitan
Seaholme,26 Sussex St,3,h,1360000,Sweeney,2017-06-03,11.0,3.0,2.0,6.0,663.0,127.8,1970.0,Western Metropolitan
Seddon,17 Tennyson St,3,h,1180000,Biggin,2017-06-03,5.1,3.0,1.0,0.0,198.0,124.0,1910.0,Western Metropolitan
South Kingsville,76 Saltley St,3,h,790000,McGrath,2017-06-03,6.2,3.0,2.0,2.0,334.0,129.0,2003.0,Western Metropolitan
South Morang,7 Alexis Cl,4,h,915000,Harcourts,2017-06-03,20.5,4.0,3.0,2.0,624.0,410.0,2005.0,Northern Metropolitan
South Morang,18 Grange Dr,3,h,644000,Harcourts,2017-06-03,20.5,3.0,2.0,4.0,492.0,160.0,2007.0,Northern Metropolitan
South Morang,141 Hawkstowe Pde,5,h,905000,Ray,2017-06-03,20.5,5.0,5.0,3.0,700.0,270.0,2010.0,Northern Metropolitan
South Yarra,78 Hope St,2,h,2210000,Castran,2017-06-03,2.7,2.0,2.0,1.0,187.0,133.0,1890.0,Southern Metropolitan
South Yarra,4 Palfreyman St,3,h,1400000,Kay,2017-06-03,2.7,3.0,1.0,1.0,136.0,132.0,1993.0,Southern Metropolitan
Strathmore,77 Hillsyde Pde,2,h,790000,Considine,2017-06-03,8.2,2.0,2.0,1.0,213.0,120.0,1990.0,Western Metropolitan
Sunbury,1 Heysen Dr,3,h,410000,Brad,2017-06-03,31.7,3.0,2.0,2.0,600.0,140.0,1980.0,Western Metropolitan
Taylors Hill,16 Kirribilli Bvd,3,h,680000,Barry,2017-06-03,18.0,3.0,2.0,2.0,666.0,231.0,2005.0,Western Metropolitan
Templestowe,53 Milne St,3,h,1350000,Jellis,2017-06-03,15.5,3.0,2.0,2.0,809.0,188.0,1975.0,Eastern Metropolitan
Thomastown,167 Victoria Dr,3,h,740000,Harcourts,2017-06-03,15.3,3.0,2.0,2.0,545.0,152.0,1983.0,Northern Metropolitan
Thornbury,53 Keon St,4,h,1626000,Jellis,2017-06-03,7.0,4.0,1.0,2.0,495.0,120.0,1925.0,Northern Metropolitan
